id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1225253165454548992,Thu Feb 06 03:01:33 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SpeakerPelosi You are a sad excuse for an American.
I truly feel sorry for the people in your district. #fraud #liar",You a sad excuse American I feel people district,"Sentiment(polarity=-0.18333333333333335, subjectivity=0.35000000000000003)",-0.18333333333333335,0.35000000000000003,en,0,0,BillGriffis,,"fraud, liar",SpeakerPelosi,"Reading, PA",
1225253070713561090,Thu Feb 06 03:01:10 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@Mish500 @dbongino Yeah he has so much faith and is soooo religious that he backed stabbed the President who fights… https://t.co/aPSv5srTDu,Yeah faith soooo religious backed stabbed President fights…,"Sentiment(polarity=0.0, subjectivity=0.25)",0.0,0.25,en,0,0,reformliberals,,,"Mish500, dbongino",,
1225252981949554688,Thu Feb 06 03:00:49 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AlfonzoCortez4: 🔻 flu shots    #vaccines #fraud https://t.co/VWbsf6j7Dm,flu shots,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,115,Hearts4America,False,"vaccines, fraud",AlfonzoCortez4,🕊The DOME🦅Feeding🙉🙊🙈🐥,
1225252896624611329,Thu Feb 06 03:00:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@leftwingevil @GailAnnFuller @CBCAlerts You have Trudeau’s Transcript but have never seen Trump’s tax returns. #fraud,You Trudeau ’ s Transcript Trump ’ s tax returns,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,RJBrown46975645,,fraud,"leftwingevil, GailAnnFuller, CBCAlerts",World ,
1225252881571254272,Thu Feb 06 03:00:25 +0000 2020,"<a href=""https://www.iwantclips.com"" rel=""nofollow"">iWantClips</a>",#Intox #Brainfuck #Blackmail and MORE! Get your Demona Clip right now! @iWantClips https://t.co/VVk1lO6sHb https://t.co/MNGpOXFYiZ,MORE Get Demona Clip,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,0,0,Lady_Demona1,False,"Intox, Brainfuck, Blackmail",iWantClips,"Düsseldorf, Deutschland",
1225252689535172609,Thu Feb 06 02:59:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Worst hotel and room service provider @oyorooms They are cheaters (creep in hateful words). I had a bad experience… https://t.co/pTku1BDGCQ,Worst hotel room service provider They cheaters creep hateful words I a bad experience…,"Sentiment(polarity=-0.8499999999999999, subjectivity=0.8333333333333333)",-0.8499999999999999,0.8333333333333333,en,0,0,dcapturedmoment,False,,oyorooms,"New Delhi, India",
1225252662469431296,Thu Feb 06 02:59:33 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Buyer beware! @BB_Express will steal your money, never ship your items, ignore all emails, &amp; put you on hold for ov… https://t.co/9qnBns7iAp",Buyer beware steal money ship items ignore emails amp put hold ov…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,jayesimp,,,BB_Express,"Southlake, TX",
1225252270985695232,Thu Feb 06 02:58:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@BrandonBeckham_ @realDonaldTrump @WhiteHouse @TeamTrump Wholesome policies like raping women and caging children.… https://t.co/ith7ViIEIL,Wholesome policies raping women caging children.…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Psychonaut88,,,"BrandonBeckham_, realDonaldTrump, WhiteHouse, TeamTrump",,
1225252019801382917,Thu Feb 06 02:57:00 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Moving company foreman enters guilty plea for racketeering conspiracy

https://t.co/KyoN1OFfgS

#Trucking #Crime… https://t.co/AIA0ElBVBi",Moving company foreman enters guilty plea racketeering conspiracy …,"Sentiment(polarity=-0.5, subjectivity=1.0)",-0.5,1.0,en,0,0,Land_Line_Mag,False,"Trucking, Crime",,"Grain Valley, Missouri",
1225251949462740992,Thu Feb 06 02:56:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: @IamAsimRiaz1 Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there…",Hello In n contestant nominated there…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,12,RoliYad73130282,,bb13,"talktomyface123, IamAsimRiaz1, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225251939543326720,Thu Feb 06 02:56:41 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @EpochOpinion: Opinion💭by @JohnStossel

A South Carolina law bans playing pinball if you’re under 18—just one of America’s many ridiculo…",Opinionby A South Carolina law bans playing pinball ’ 18—just America ’ s ridiculo…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,31,Michael58052870,,,"EpochOpinion, JohnStossel",,
1225251769917243397,Thu Feb 06 02:56:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Renee_Unterman: Mitt #Romney is a total attention-seeking #fraud. He will be remembered as a weak, envious man who put his own need for…",Mitt a total attention-seeking He remembered a weak envious man put for…,"Sentiment(polarity=-0.1875, subjectivity=0.6875)",-0.1875,0.6875,en,0,4,JVIII3,,"Romney, fraud",Renee_Unterman,"Atlanta, GA",
1225251672819023872,Thu Feb 06 02:55:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Shreya21759039: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE opt…",Hello In n contestant nominated VOTE opt…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,Iamsudip6,,bb13,"Shreya21759039, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225251572441067522,Thu Feb 06 02:55:13 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @Renee_Unterman: Mitt #Romney is a total attention-seeking #fraud. He will be remembered as a weak, envious man who put his own need for…",Mitt a total attention-seeking He remembered a weak envious man put for…,"Sentiment(polarity=-0.1875, subjectivity=0.6875)",-0.1875,0.6875,en,0,4,gapundit,,"Romney, fraud",Renee_Unterman,"Atlanta, Georgia",
1225251564169891840,Thu Feb 06 02:55:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE… https://t.co/GTcJC7VOxq",Hello In n contestant nominated VOTE…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,HassanA77287787,,bb13,"MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225251486390722560,Thu Feb 06 02:54:53 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MaraGay @AOC How’s your campaign finance violation case going? And the case where you funneled a cool MIL from a P… https://t.co/iEUZMoLDTD,How ’ s campaign finance violation case And case funneled a cool MIL a P…,"Sentiment(polarity=0.35, subjectivity=0.65)",0.35,0.65,en,0,0,MyFairLady007,,,"MaraGay, AOC","New York, USA",
1225251215186984960,Thu Feb 06 02:53:48 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @jayrybak19: So basically what you're saying is America is a bunch of criminals who support Hamas, hate America, commit fraud, and marry…",So basically 're America a bunch criminals support Hamas hate America commit fraud marry…,"Sentiment(polarity=-0.8, subjectivity=0.9)",-0.8,0.9,en,0,1,slolivari,,,jayrybak19,"New York, USA",
1225250972148076545,Thu Feb 06 02:52:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BodyslamNet: Son of WWE Hall of Famer Ted Dibiase Arrested For Fraud And Embezzlement 

#WWE #RAW #SmackDown #TedDiBiase #Wrestling #Pr…",Son WWE Hall Famer Ted Dibiase Arrested For Fraud And Embezzlement …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,JoshJacobsen4O4,,"WWE, RAW, SmackDown, TedDiBiase, Wrestling",BodyslamNet,"Not-New York City, New York",
1225250846201569282,Thu Feb 06 02:52:20 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@SenMikeLee @realDonaldTrump Oh, please!🐍  #Fraud",Oh,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,krom1781,,Fraud,"SenMikeLee, realDonaldTrump","Manhattan Beach, CA",
1225250702093627394,Thu Feb 06 02:51:46 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @baalter: @jko017 @Redheaded_Jenn @LVNancy @JVER1 @StrategyUSA Poor oily Mitt....no where to run but home to Mama

#fraud
#romneyrecall…",Poor oily Mitt ... .no run home Mama …,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0,2,HarrellRyan1,,"fraud, romneyrecall","baalter, jko017, Redheaded_Jenn, LVNancy, JVER1, StrategyUSA","Indianapolis, IN USA",
1225250440444436480,Thu Feb 06 02:50:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE op…",Hello In n contestant nominated VOTE op…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,26,HaseeMansoori,,bb13,"talktomyface123, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225250256100544517,Thu Feb 06 02:49:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: @IamAsimRiaz1 Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there…",Hello In n contestant nominated there…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,12,goldsmith_nisha,,bb13,"talktomyface123, IamAsimRiaz1, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225249953393631234,Thu Feb 06 02:48:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @talktomyface123: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE op…",Hello In n contestant nominated VOTE op…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,26,aditya20111,,bb13,"talktomyface123, MahaCyber1, CPMumbaiPolice, MumbaiPolice","Montreal, Canada",
1225249927439278080,Thu Feb 06 02:48:41 +0000 2020,"<a href=""http://pulpnews.com"" rel=""nofollow"">PulpNews</a>",Local #FBI agents warning of uptick in email #fraud attacks in Eastern #Washington - Feb 5 @ 9:47 PM ET https://t.co/4eESFRiDN7,Local agents warning uptick email attacks Eastern Feb 5 9:47 PM ET,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,PulpNews,False,"FBI, fraud, Washington",,USA,
1225249861102133249,Thu Feb 06 02:48:25 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @iammanish090: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE optio…",Hello In n contestant nominated VOTE optio…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,NazimaAli11,,bb13,"iammanish090, MahaCyber1, CPMumbaiPolice, MumbaiPolice","Hyderabad, India",
1225248974791204866,Thu Feb 06 02:44:54 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @talktomyface123: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE op…",Hello In n contestant nominated VOTE op…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,26,NazimaAli11,,bb13,"talktomyface123, MahaCyber1, CPMumbaiPolice, MumbaiPolice","Hyderabad, India",
1225248499664551936,Thu Feb 06 02:43:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @talktomyface123: @IamAsimRiaz1 Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there…",Hello In n contestant nominated there…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,12,DeebaSaad1,,bb13,"talktomyface123, IamAsimRiaz1, MahaCyber1, CPMumbaiPolice, MumbaiPolice",India,
1225248356785508352,Thu Feb 06 02:42:26 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE op…",Hello In n contestant nominated VOTE op…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,26,prabhat72614487,,bb13,"talktomyface123, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225248244978024448,Thu Feb 06 02:42:00 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Oh look! #PeteTheCheat has no idea that the Trayvon Martin hoax is even hoaxier than we ever thought! What a pander… https://t.co/By00nLHZSH,Oh idea Trayvon Martin hoax hoaxier thought What a pander…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Skunky66613,False,PeteTheCheat,,USA,
1225248227009556481,Thu Feb 06 02:41:55 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@BSNLCorporate Then explain why am I receiving bills of January 2020 when I had applied for BSNL surrender in Novem… https://t.co/skxFu0kldi,Then explain I receiving bills January 2020 I applied BSNL surrender Novem…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,SatpathiArka,False,,BSNLCorporate,"Bengaluru South, India",
1225248216867909634,Thu Feb 06 02:41:53 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @BodyslamNet: Son of WWE Hall of Famer Ted Dibiase Arrested For Fraud And Embezzlement 

#WWE #RAW #SmackDown #TedDiBiase #Wrestling #Pr…",Son WWE Hall Famer Ted Dibiase Arrested For Fraud And Embezzlement …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,JasmineEStokes,,"WWE, RAW, SmackDown, TedDiBiase, Wrestling",BodyslamNet,NC,
1225248154292895744,Thu Feb 06 02:41:38 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE op…",Hello In n contestant nominated VOTE op…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,26,MdTayya76860707,,bb13,"talktomyface123, MahaCyber1, CPMumbaiPolice, MumbaiPolice","Delhi, India",
1225248048562851842,Thu Feb 06 02:41:13 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Shreya21759039: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE opt…",Hello In n contestant nominated VOTE opt…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,pratyaksh151,,bb13,"Shreya21759039, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225248012022226944,Thu Feb 06 02:41:04 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @BodyslamNet: Son of WWE Hall of Famer Ted Dibiase Arrested For Fraud And Embezzlement 

#WWE #RAW #SmackDown #TedDiBiase #Wrestling #Pr…",Son WWE Hall Famer Ted Dibiase Arrested For Fraud And Embezzlement …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,BodySlamDotNet,,"WWE, RAW, SmackDown, TedDiBiase, Wrestling",BodyslamNet,"North Carolina, USA",
1225247888328007681,Thu Feb 06 02:40:35 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Son of WWE Hall of Famer Ted Dibiase Arrested For Fraud And Embezzlement 

#WWE #RAW #SmackDown #TedDiBiase… https://t.co/6fOAJerzVT",Son WWE Hall Famer Ted Dibiase Arrested For Fraud And Embezzlement …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2,3,BodyslamNet,False,"WWE, RAW, SmackDown, TedDiBiase",,"North Carolina, USA","[[-83.046309, 35.4432851], [-82.96135, 35.4432851], [-82.96135, 35.52031], [-83.046309, 35.52031]]"
1225247241197080576,Thu Feb 06 02:38:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@IlhanMN Says the #BrideOfBrother is there a kind of #Fraud You haven't committed? #VoteDemHypocRatsOut #Trump2020,Says a kind You n't committed,"Sentiment(polarity=0.6, subjectivity=0.9)",0.6,0.9,en,0,0,patriot_pacific,,"BrideOfBrother, Fraud, VoteDemHypocRatsOut, Trump2020",IlhanMN,,
1225247106325262336,Thu Feb 06 02:37:28 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @drsharwood: #privacy versus #security 
What are boundaries between #HumanRights &amp; #surveillance using #AI?
Is an #underclass emerging?…",versus What boundaries amp Is emerging …,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,6,DocpalFrancesc2,,"privacy, security, HumanRights, surveillance, AI, underclass",drsharwood,"São Paulo, Brasil",
1225246656242651136,Thu Feb 06 02:35:41 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @talktomyface123: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE op…",Hello In n contestant nominated VOTE op…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,26,Asimfan41440054,,bb13,"talktomyface123, MahaCyber1, CPMumbaiPolice, MumbaiPolice",India,
1225246461450838017,Thu Feb 06 02:34:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iammanish090: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE optio…",Hello In n contestant nominated VOTE optio…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,iammanish090,,bb13,"iammanish090, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225246086283046912,Thu Feb 06 02:33:25 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @talktomyface123: @IamAsimRiaz1 Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there…",Hello In n contestant nominated there…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,12,AnshuDu47194537,,bb13,"talktomyface123, IamAsimRiaz1, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225246083372081153,Thu Feb 06 02:33:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@ewarren Dimwitted Dems can't even run a primary without fouling it up. #Fraud,Dimwitted Dems ca n't run a primary fouling,"Sentiment(polarity=0.4, subjectivity=0.5)",0.4,0.5,en,0,0,STBurrows244,,Fraud,ewarren,"Washington, USA",
1225245606215479296,Thu Feb 06 02:31:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE op…",Hello In n contestant nominated VOTE op…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,26,rashmi2908,,bb13,"talktomyface123, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225245253419986944,Thu Feb 06 02:30:07 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Shreya21759039: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE opt…",Hello In n contestant nominated VOTE opt…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,taw_tukung,,bb13,"Shreya21759039, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225245234394734594,Thu Feb 06 02:30:02 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @EuroPleasureMac: @LovesTheBern @DNC There should be law that mandates the long prison sentences for people who engage in election fraud…,There law mandates long prison sentences people engage election fraud…,"Sentiment(polarity=-0.05, subjectivity=0.4)",-0.05,0.4,en,0,4,EuroPleasureMac,,,"EuroPleasureMac, LovesTheBern, DNC",The State ,
1225245178962669568,Thu Feb 06 02:29:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Shreya21759039: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE opt…",Hello In n contestant nominated VOTE opt…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,5,Prajay_Yerola,,bb13,"Shreya21759039, MahaCyber1, CPMumbaiPolice, MumbaiPolice","Hyderabad, India",
1225244841040322561,Thu Feb 06 02:28:28 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @baalter: @jko017 @Redheaded_Jenn @LVNancy @JVER1 @StrategyUSA Poor oily Mitt....no where to run but home to Mama

#fraud
#romneyrecall…",Poor oily Mitt ... .no run home Mama …,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,0,2,jko017,,"fraud, romneyrecall","baalter, jko017, Redheaded_Jenn, LVNancy, JVER1, StrategyUSA",Freedom,
1225244682147549186,Thu Feb 06 02:27:50 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jko017 @Redheaded_Jenn @LVNancy @JVER1 @StrategyUSA Poor oily Mitt....no where to run but home to Mama

#fraud… https://t.co/URTwJn6n4A",Poor oily Mitt ... .no run home Mama …,"Sentiment(polarity=-0.4, subjectivity=0.6)",-0.4,0.6,en,3,2,baalter,False,fraud,"jko017, Redheaded_Jenn, LVNancy, JVER1, StrategyUSA",USA,
1225244393013219329,Thu Feb 06 02:26:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@Ilhan It’s time to vote you out of office. Who’s side are you on? #traitor #fraud,It ’ s time vote office Who ’ s side,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,JimStordock,,"traitor, fraud",Ilhan,,
1225243685320704000,Thu Feb 06 02:23:53 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: @IamAsimRiaz1 Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there…",Hello In n contestant nominated there…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,12,ZubairU09754077,,bb13,"talktomyface123, IamAsimRiaz1, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225242909043089408,Thu Feb 06 02:20:48 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: @IamAsimRiaz1 Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there…",Hello In n contestant nominated there…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,12,MandloiKrish,,bb13,"talktomyface123, IamAsimRiaz1, MahaCyber1, CPMumbaiPolice, MumbaiPolice","Pipariya, India",
1225242884795879424,Thu Feb 06 02:20:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE… https://t.co/UsyuZFGL1T",Hello In n contestant nominated VOTE…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,5,5,Shreya21759039,,bb13,"MahaCyber1, CPMumbaiPolice, MumbaiPolice","Jammu, Jammu And Kashmir",
1225242821931585537,Thu Feb 06 02:20:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE op…",Hello In n contestant nominated VOTE op…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,26,Shreya21759039,,bb13,"talktomyface123, MahaCyber1, CPMumbaiPolice, MumbaiPolice","Jammu, Jammu And Kashmir",
1225242731636776960,Thu Feb 06 02:20:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @iammanish090: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE optio…",Hello In n contestant nominated VOTE optio…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,4,maryamemami14,,bb13,"iammanish090, MahaCyber1, CPMumbaiPolice, MumbaiPolice","New York, USA",
1225242686690488320,Thu Feb 06 02:19:55 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @talktomyface123: @IamAsimRiaz1 Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there…",Hello In n contestant nominated there…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,12,AsimRia93691920,,bb13,"talktomyface123, IamAsimRiaz1, MahaCyber1, CPMumbaiPolice, MumbaiPolice",,
1225242673193287682,Thu Feb 06 02:19:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @Aman12608853: Hello @MahaCyber1 
@CPMumbaiPolice @MumbaiPolice
In #bb13 each n every contestant is nominated but there is no VOTE optio…",Hello In n contestant nominated VOTE optio…,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,3,maryamemami14,,bb13,"Aman12608853, MahaCyber1, CPMumbaiPolice, MumbaiPolice","New York, USA",
